reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
15,35,13,77,0,11,t,2.2717591000255197,None,11,0,77,1,302.6758481999859,,302.6682339999825,302.6758481999859,303.6760145999724,303.6760145999724,303.6760145999724,305.9601202000049,t,2.2717591000255197,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,78,1,11,l,1.0420960999908857,None,11,1,78,3,305.97560850001173,,305.96669480000855,305.97560850001173,306.95926239999244,306.95926239999244,306.97601509996457,308.0102851999691,l,1.0420960999908857,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,79,2,11,l,0.8898274999810383,None,11,2,79,5,308.02602819999447,,308.0185866999673,308.02602819999447,309.0256192999659,309.0256192999659,309.0256192999659,309.926386600011,l,0.8898274999810383,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,80,3,11,t,1.518949099991005,None,11,3,80,2,309.9422041999642,,309.9332501000026,309.9422041999642,310.9258592000115,310.9258592000115,310.94223589997273,312.45965249999426,t,1.518949099991005,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,81,4,11,l,1.292940700019244,None,11,4,81,4,312.47548169997754,,312.4676539999782,312.47548169997754,313.4590538999764,313.4590538999764,313.47578149999026,314.7598530999967,l,1.292940700019244,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,82,5,11,l,1.1697453000233509,None,11,5,82,6,314.7757520999876,,314.7669524999801,314.7757520999876,315.7753233999829,315.7753233999829,315.7753233999829,316.9597724999767,l,1.1697453000233509,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,83,6,11,t,0.7196194999851286,None,11,6,83,0,316.9756364999921,,316.96837369998684,316.9756364999921,317.9590849999804,317.9590849999804,317.97555229999125,318.6928703999729,t,0.7196194999851286,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,84,0,12,t,2.422688000020571,None,12,0,84,0,318.70895940001355,,318.6932196000125,318.70895940001355,319.69205289997626,319.69205289997626,319.7088609999628,322.12621789996047,t,2.422688000020571,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,85,1,12,l,1.1375919000129215,None,12,1,85,6,322.1421213999856,,322.1327772999648,322.1421213999856,323.1256454999675,323.1256454999675,323.1419436999713,324.27552709996235,l,1.1375919000129215,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,86,2,12,t,2.163820800022222,None,12,2,86,2,324.29154720000224,,324.2819361999864,324.29154720000224,325.2751660000067,325.2751660000067,325.29170369997155,327.4427905000048,t,2.163820800022222,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,87,3,12,l,3.2832025000243448,None,12,3,87,3,327.4585727999802,,327.4497563999612,327.4585727999802,328.44189039996127,328.44189039996127,328.4586847999599,331.7261112999986,l,3.2832025000243448,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,88,4,12,l,0.9115990999853238,None,12,4,88,5,331.7417872999795,,331.7335291999625,331.7417872999795,332.74114419997204,332.74114419997204,332.74114419997204,333.65846459998284,l,0.9115990999853238,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,89,5,12,t,0.7449956000200473,None,12,5,89,1,333.67476460000034,,333.66466129996115,333.67476460000034,334.657864400011,334.657864400011,334.67457550001564,335.4084164999658,t,0.7449956000200473,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,90,6,12,l,2.3633023999864236,None,12,6,90,4,335.4246169999824,,335.41511130001163,335.4246169999824,336.4086935999803,336.4086935999803,336.42487919999985,338.77561999997124,l,2.3633023999864236,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,91,0,13,l,2.789043600030709,None,13,0,91,4,338.79133969999384,,338.77619229996344,338.79133969999384,339.7749238999677,339.7749238999677,339.7916522999876,342.57586619997164,l,2.789043600030709,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,92,1,13,t,1.5520249999826774,None,13,1,92,0,342.5915836999775,,342.5830384999863,342.5915836999775,343.59138669999084,343.59138669999084,343.59138669999084,345.15902700001607,t,1.5520249999826774,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,93,2,13,l,3.875239800021518,None,13,2,93,3,345.1749631999992,,345.1662774999859,345.1749631999992,346.17487170000095,346.17487170000095,346.17487170000095,350.0579590999987,l,3.875239800021518,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,94,3,13,t,0.8756851000362076,None,13,3,94,1,350.07431930000894,,350.0667559999856,350.07431930000894,351.057740499964,351.057740499964,351.0742381999735,351.9417112999945,t,0.8756851000362076,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,95,4,13,l,2.187883700011298,None,13,4,95,6,351.95778060000157,,351.9477881999919,351.95778060000157,352.94081979995826,352.94081979995826,352.9575815999997,355.14133529999526,l,2.187883700011298,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,96,5,13,t,4.119779800006654,None,13,5,96,2,355.1573639999842,,355.1472946999711,355.1573639999842,356.14072759996634,356.14072759996634,356.1573897000053,360.27514549996704,t,4.119779800006654,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,97,6,13,l,1.3730256000417285,None,13,6,97,5,360.29098389996216,,360.28200919996016,360.29098389996216,361.2746398000163,361.2746398000163,361.29101290000835,362.6581953999703,l,1.3730256000417285,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,98,0,14,l,1.672992100007832,None,14,0,98,3,362.67417909996584,,362.6654944999609,362.67417909996584,363.6577809000155,363.6577809000155,363.6744254999794,365.3417274999665,l,1.672992100007832,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,99,1,14,t,1.1662337000016123,None,14,1,99,0,365.3577369999839,,365.3483602000051,365.3577369999839,366.34100869996473,366.34100869996473,366.3574635999976,367.50823460001266,t,1.1662337000016123,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,100,2,14,l,1.012613600003533,None,14,2,100,1,367.52441149996594,,367.51591929997085,367.52441149996594,368.5076826000004,368.5076826000004,368.52421529998537,369.5250643999898,l,1.012613600003533,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,101,3,14,l,0.8247756999917328,None,14,3,101,6,369.5406028999714,,369.53236109996215,369.5406028999714,370.5405664999853,370.5405664999853,370.5405664999853,371.37491349998163,l,0.8247756999917328,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,102,4,14,l,0.8846315999981016,None,14,4,102,2,371.39088979997905,,371.3828061000095,371.39088979997905,372.3906246999977,372.3906246999977,372.3906246999977,373.29150499997195,l,0.8846315999981016,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,103,5,14,l,1.0130935999914072,None,14,5,103,4,373.3075264999643,,373.2994500999921,373.3075264999643,374.2907715999754,374.2907715999754,374.30720239999937,375.3080367000075,l,1.0130935999914072,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,104,6,14,l,0.8395072999992408,None,14,6,104,5,375.32403519999934,,375.3157678999705,375.32403519999934,376.3072072999785,376.3072072999785,376.32404029997997,377.1578216999769,l,0.8395072999992408,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
