delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Polygon.started,Polygon_2.started,key_resp.started,Polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,217,1,18,space,0.23399219999555498,None,677 ,1,[2.2476711000781506],[2.2476823000470176],18,1,217,3,1041.5447849000338,,1041.529941600049,1041.5447849000338,1042.544748699991,1042.544748699991,1042.544748699991,1042.7952656000853,space,0.23399219999555498,None,1042.7960230000317,0.09951359999831766,0.39938429999165237,1043.2041714000516,1043.204693100066,1043.2145022000186,1043.2145022000186,1043.2145022000186,1045.4624806999927,677 ,1,[2.2476711000781506],[2.2476823000470176],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,218,2,18,space,0.07414739998057485,None,567 ,1,[1.2197097999742255],[1.2197232999606058],18,2,218,6,1045.478393000085,,1045.4627328000497,1045.478393000085,1046.477900900063,1046.477900900063,1046.477900900063,1046.561725800042,space,0.07414739998057485,None,1046.5624967999756,0.09954009996727109,0.3997879000380635,1046.9760409999872,1046.976889200043,1046.9918055000016,1046.9918055000016,1046.9918055000016,1048.211930599995,567 ,1,[1.2197097999742255],[1.2197232999606058],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,219,3,18,space,0.2801734000677243,None,123 ,1,[0.9243471000809222],[0.9243688000133261],18,3,219,7,1048.2277999999933,,1048.212263100082,1048.2277999999933,1049.21124720003,1049.21124720003,1049.2279750000453,1049.4949828999816,space,0.2801734000677243,None,1049.4960711000022,0.3994601999875158,0.6996105000143871,1050.2066316000419,1050.2072473000735,1050.2210623000283,1050.2210623000283,1050.2210623000283,1051.1457770999987,123 ,1,[0.9243471000809222],[0.9243688000133261],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,220,4,18,space,0.248747400008142,None,999,1,[1.233558400068432],[1.2335720000555739],18,4,220,8,1051.1620164000196,,1051.145984300063,1051.1620164000196,1052.1612109000562,1052.1612109000562,1052.1612109000562,1052.412473000004,space,0.248747400008142,None,1052.4135794000467,0.7152281999588013,1.0152100999839604,1053.4352772000711,1053.4355906000128,1053.44448559999,1053.44448559999,1053.44448559999,1054.6784523000242,999,1,[1.233558400068432],[1.2335720000555739],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,221,5,18,space,0.2682293000398204,None,100,1,[1.2780530999880284],[1.2780665999744087],18,5,221,9,1054.6943188000005,,1054.678775700042,1054.6943188000005,1055.6778789000819,1055.6778789000819,1055.6943173999898,1055.9614003000315,space,0.2682293000398204,None,1055.96204880008,0.09955059993080795,0.399842599988915,1056.3745536999777,1056.3750231000595,1056.3839771000203,1056.3839771000203,1056.3839771000203,1057.6624459000304,100,1,[1.2780530999880284],[1.2780665999744087],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,222,6,18,space,0.2484941000584513,None,760,1,[1.355193299939856],[1.3552068000426516],18,6,222,5,1057.677521500038,,1057.6627602999797,1057.677521500038,1058.6776062999852,1058.6776062999852,1058.6776062999852,1058.9282438000664,space,0.2484941000584513,None,1058.9291976999957,0.6991237999172881,0.9991508999373764,1059.9455279000103,1059.9460063000442,1059.9561530000065,1059.9561530000065,1059.9561530000065,1061.3117507999996,760,1,[1.355193299939856],[1.3552068000426516],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,223,7,18,space,0.42021290003322065,None,870,1,[2.005890000029467],[2.005898499977775],18,7,223,11,1061.3274228000082,,1061.3120913000312,1061.3274228000082,1062.3273954000324,1062.3273954000324,1062.3273954000324,1062.7613586999942,space,0.42021290003322065,None,1062.7621189000783,0.6994596000295132,0.9994574000593275,1063.7783697000705,1063.778855200042,1063.7894191000378,1063.7894191000378,1063.7894191000378,1065.7955976000521,870,1,[2.005890000029467],[2.005898499977775],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,224,8,18,space,0.08390339999459684,None,100,1,[1.5885625999653712],[1.5885771999601275],18,8,224,0,1065.8105945000425,,1065.7958150000777,1065.8105945000425,1066.810844700085,1066.810844700085,1066.810844700085,1066.9115598000353,space,0.08390339999459684,None,1066.912637499976,0.09925359999760985,0.39914949994999915,1067.325543700019,1067.3261752000544,1067.338890700019,1067.338890700019,1067.338890700019,1068.9278600000544,100,1,[1.5885625999653712],[1.5885771999601275],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,225,9,18,space,0.17591640003956854,None,400,1,[1.053431099979207],[1.0534418999450281],18,9,225,2,1068.9438533000648,,1068.9281590000028,1068.9438533000648,1069.9272645000601,1069.9272645000601,1069.944174400065,1070.1112819000846,space,0.17591640003956854,None,1070.1121926000342,0.6994934000540525,0.9993639000458643,1071.1273777000606,1071.1280209000688,1071.141428400064,1071.141428400064,1071.141428400064,1072.1951726999832,400,1,[1.053431099979207],[1.0534418999450281],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,226,10,18,space,0.24203860003035516,None,700,1,[1.58767080004327],[1.5876835000235587],18,10,226,10,1072.210642500082,,1072.1954254000448,1072.210642500082,1073.210486200056,1073.210486200056,1073.210486200056,1073.4612685000757,space,0.24203860003035516,None,1073.4627379000885,0.39918240008410066,0.6991708000423387,1074.175630700076,1074.1762449999806,1074.190661400091,1074.190661400091,1074.190661400091,1075.7786723000463,700,1,[1.58767080004327],[1.5876835000235587],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,227,11,18,space,0.105489999987185,None,400,1,[1.5068686000304297],[1.506885000038892],18,11,227,1,1075.7939711000072,,1075.7790282000788,1075.7939711000072,1076.7939440000337,1076.7939440000337,1076.7939440000337,1076.9112840000307,space,0.105489999987185,None,1076.912420900073,0.3993120000232011,0.6991332999896258,1077.6242655999959,1077.6248314999975,1077.6390807999996,1077.6390807999996,1077.6390807999996,1079.1464002000866,400,1,[1.5068686000304297],[1.506885000038892],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,228,0,19,space,0.2459375000325963,None,100 ,1,[2.9074691000860184],[2.907482200069353],19,0,228,0,1079.1604337000754,,1079.1467757000355,1079.1604337000754,1080.1602275000187,1080.1602275000187,1080.1602275000187,1080.4112911000848,space,0.2459375000325963,None,1080.41250830004,0.09915829997044057,0.399081900017336,1080.8248960999772,1080.8254706000444,1080.8365362000186,1080.8365362000186,1080.8365362000186,1083.744329500012,100 ,1,[2.9074691000860184],[2.907482200069353],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,229,1,19,space,0.25772800005506724,None,540,1,[0.7845841000089422],[0.7845946999732405],19,1,229,8,1083.7601378000109,,1083.7445620000362,1083.7601378000109,1084.743723600055,1084.743723600055,1084.760271599982,1085.0111213000491,space,0.25772800005506724,None,1085.0122698000632,0.699230800033547,0.9990359001094475,1086.0260887000477,1086.026699900045,1086.043191100005,1086.043191100005,1086.043191100005,1086.8281577000162,540,1,[0.7845841000089422],[0.7845946999732405],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,230,2,19,space,1.7219740999862552,None,555,1,[1.1096348999999464],[1.1096503000007942],19,2,230,10,1086.8435772000812,,1086.8284280999796,1086.8435772000812,1087.8436638000421,1087.8436638000421,1087.8436638000421,1089.576993099996,space,1.7219740999862552,None,1089.577748300042,0.3997284999350086,0.699620799976401,1090.2857785000233,1090.2863570000045,1090.3010512000183,1090.3010512000183,1090.3010512000183,1091.411428200081,555,1,[1.1096348999999464],[1.1096503000007942],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,231,3,19,space,0.1402822999516502,None,100,1,[1.8656036000465974],[1.8656161000253633],19,3,231,1,1091.426766699995,,1091.4118499000324,1091.426766699995,1092.4264785000123,1092.4264785000123,1092.4264785000123,1092.577157300082,space,0.1402822999516502,None,1092.577942200005,0.3994941998971626,0.699416899937205,1093.284216400003,1093.2847165000858,1093.295331900008,1093.295331900008,1093.295331900008,1095.1613588000182,100,1,[1.8656036000465974],[1.8656161000253633],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,232,4,19,space,0.6923391999443993,None,240,1,[2.17917859996669],[2.1791879000375047],19,4,232,6,1095.1765266000293,,1095.1616731000831,1095.1765266000293,1096.1764582000906,1096.1764582000906,1096.1764582000906,1096.8769534000894,space,0.6923391999443993,None,1096.877680100035,0.09952399996109307,0.39953039993997663,1097.287023800076,1097.2874939000467,1097.2975227000425,1097.2975227000425,1097.2975227000425,1099.4770072000101,240,1,[2.17917859996669],[2.1791879000375047],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,233,5,19,space,0.37513429997488856,None,820,1,[1.219422599999234],[1.2194314999505877],19,5,233,3,1099.4931920000818,,1099.47728370002,1099.4931920000818,1100.4766444000416,1100.4766444000416,1100.4932873999933,1100.8603625000687,space,0.37513429997488856,None,1100.8611017999938,0.09949729999061674,0.39947180007584393,1101.2752452000277,1101.275823200005,1101.2909115999937,1101.2909115999937,1101.2909115999937,1102.5106614000397,820,1,[1.219422599999234],[1.2194314999505877],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,234,6,19,space,0.29837119998410344,None,123,1,[0.8775097000179812],[0.8775245000142604],19,6,234,4,1102.5262864000397,,1102.5110215999885,1102.5262864000397,1103.5264286000747,1103.5264286000747,1103.5264286000747,1103.827125800075,space,0.29837119998410344,None,1103.828517200076,0.39916309993714094,0.6992765000322834,1104.53584580007,1104.536430999986,1104.550258400035,1104.550258400035,1104.550258400035,1105.4281845000805,123,1,[0.8775097000179812],[0.8775245000142604],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,235,7,19,space,0.52848749991972,None,765 ,1,[1.4586444000015035],[1.4586528000654653],19,7,235,11,1105.443091000081,,1105.4285181000596,1105.443091000081,1106.4427449000068,1106.4427449000068,1106.4427449000068,1106.9768667999888,space,0.52848749991972,None,1106.9776400000555,0.6998007000656798,0.9993193000555038,1107.987572300015,1107.988187000039,1108.0016262000427,1108.0016262000427,1108.0016262000427,1109.4605522999773,765 ,1,[1.4586444000015035],[1.4586528000654653],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,236,8,19,space,0.3291171999881044,None,879 ,1,[1.1832871000515297],[1.183297900017351],19,8,236,2,1109.475942900055,,1109.460768799996,1109.475942900055,1110.4762825000798,1110.4762825000798,1110.4762825000798,1110.810263200081,space,0.3291171999881044,None,1110.811341600027,0.6994119000155479,0.9992912999587134,1111.8277467000298,1111.8284846000606,1111.8434020000277,1111.8434020000277,1111.8434020000277,1113.0270300999982,879 ,1,[1.1832871000515297],[1.183297900017351],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,237,9,19,space,0.4367193999933079,None,333 ,1,[1.1374657000415027],[1.1374788000248373],19,9,237,5,1113.0428444000427,,1113.027289699996,1113.0428444000427,1114.02607979998,1114.02607979998,1114.0426916000433,1114.4768673999934,space,0.4367193999933079,None,1114.4783158000791,0.6991727000568062,0.9994456000858918,1115.4950942000141,1115.4956956000533,1115.507685000077,1115.507685000077,1115.507685000077,1116.6455957000144,333 ,1,[1.1374657000415027],[1.1374788000248373],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,238,10,19,space,0.27803389995824546,None,100,1,[0.7639970999443904],[0.764007999910973],19,10,238,7,1116.6593442000449,,1116.6458593000425,1116.6593442000449,1117.6594333000248,1117.6594333000248,1117.6594333000248,1117.9431991000893,space,0.27803389995824546,None,1117.9437547000125,0.3996461998904124,0.6993762999773026,1118.655007900088,1118.6555385000538,1118.6641913000494,1118.6641913000494,1118.6641913000494,1119.4285035000648,100,1,[0.7639970999443904],[0.764007999910973],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,239,11,19,space,0.15627879998646677,None,50 ,1,[1.7054428999545053],[1.7054599999682978],19,11,239,9,1119.4426008000737,,1119.4287686999887,1119.4426008000737,1120.4427821000572,1120.4427821000572,1120.4427821000572,1120.6098839000333,space,0.15627879998646677,None,1120.6111394000473,0.09922710002865642,0.39938630000688136,1121.0246239000699,1121.0251449000789,1121.037894600071,1121.037894600071,1121.037894600071,1122.743949100026,50 ,1,[1.7054428999545053],[1.7054599999682978],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,240,0,20,space,0.11559519998263568,None,999,1,[1.93460999999661],[1.9346330999396741],20,0,240,8,1122.7592702000402,,1122.744255000027,1122.7592702000402,1123.7591651000548,1123.7591651000548,1123.7591651000548,1123.8766447000671,space,0.11559519998263568,None,1123.8779308000812,0.6990496000507846,0.9990650999825448,1124.8947473000735,1124.8954444000265,1124.9086360000074,1124.9086360000074,1124.9086360000074,1126.843655499979,999,1,[1.93460999999661],[1.9346330999396741],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,241,1,20,space,0.3141812999965623,None,888,1,[1.4205578999826685],[1.4205709000816569],20,1,241,11,1126.8590001000557,,1126.8439417000627,1126.8590001000557,1127.8590564000187,1127.8590564000187,1127.8590564000187,1128.1760361000197,space,0.3141812999965623,None,1128.1768214000622,0.6994125000201166,0.9996288999682292,1129.1953525000717,1129.1958460999886,1129.2060112000909,1129.2060112000909,1129.2060112000909,1130.6269816000713,888,1,[1.4205578999826685],[1.4205709000816569],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,242,2,20,space,0.20514119998551905,None,777,1,[1.2501079000066966],[1.2501205001026392],20,2,242,2,1130.6423182000872,,1130.6273015000625,1130.6423182000872,1131.6423502999824,1131.6423502999824,1131.6423502999824,1131.8596534000244,space,0.20514119998551905,None,1131.8608230000827,0.6993525999132544,0.9992253999225795,1132.8787336000241,1132.8794520000229,1132.8936474000802,1132.8936474000802,1132.8936474000802,1134.144197500078,777,1,[1.2501079000066966],[1.2501205001026392],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,243,3,20,space,0.5473000999772921,None,666,1,[1.150782199925743],[1.150798299931921],20,3,243,1,1134.1587484000484,,1134.1445284000365,1134.1587484000484,1135.1590548000531,1135.1590548000531,1135.1590548000531,1135.7093201000243,space,0.5473000999772921,None,1135.7104250000557,0.3995650999713689,0.6995089999400079,1136.4285603000317,1136.4291842000093,1136.441740600043,1136.441740600043,1136.441740600043,1137.5929074999876,666,1,[1.150782199925743],[1.150798299931921],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,244,4,20,space,0.2563788000261411,None,555,1,[1.0880702000577003],[1.0880856000585482],20,4,244,7,1137.608635700075,,1137.593217400019,1137.608635700075,1138.608737200033,1138.608737200033,1138.608737200033,1138.8760059999768,space,0.2563788000261411,None,1138.8773734000279,0.39942699996754527,0.6993273000698537,1139.5899738000007,1139.5905538999941,1139.605189600028,1139.605189600028,1139.605189600028,1140.6938003000105,555,1,[1.0880702000577003],[1.0880856000585482],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,245,5,20,space,1.1042570000281557,None,432,1,[1.0910218000644818],[1.0910352000501007],20,5,245,3,1140.709290000028,,1140.6941886000568,1140.709290000028,1141.7087324000895,1141.7087324000895,1141.7087324000895,1142.8256956000114,space,1.1042570000281557,None,1142.8264291000087,0.09931579988915473,0.3995701998937875,1143.2364534999942,1143.237113100011,1143.2516202999977,1143.2516202999977,1143.2516202999977,1144.3430281999754,432,1,[1.0910218000644818],[1.0910352000501007],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,246,6,20,space,0.5655446000164375,None,333,1,[1.4940278000431135],[1.4940396000165492],20,6,246,5,1144.3583338999888,,1144.3433557000244,1144.3583338999888,1145.3585023999913,1145.3585023999913,1145.3585023999913,1145.926054200041,space,0.5655446000164375,None,1145.9270518000703,0.699213600018993,0.9989294999977574,1146.9369552000426,1146.9388096000766,1146.9488494000398,1146.9488494000398,1146.9488494000398,1148.4431901000207,333,1,[1.4940278000431135],[1.4940396000165492],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,247,7,20,space,0.307461200049147,None,100,1,[0.6228923000162467],[0.6229016999714077],20,7,247,10,1148.4584663000423,,1148.4434829000384,1148.4584663000423,1149.458484300063,1149.458484300063,1149.458484300063,1149.7756687999936,space,0.307461200049147,None,1149.7764652000042,0.39954340003896505,0.6995758000994101,1150.486300699995,1150.4868969999952,1150.5032150000334,1150.5032150000334,1150.5032150000334,1151.126406299998,100,1,[0.6228923000162467],[0.6229016999714077],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,248,8,20,space,0.6864273999817669,None,10,1,[0.772414100007154],[0.7724224999547005],20,8,248,4,1151.141623100033,,1151.1266229000175,1151.141623100033,1152.1417925000424,1152.1417925000424,1152.1417925000424,1152.8425197000615,space,0.6864273999817669,None,1152.843487199978,0.39905010000802577,0.6991348000010476,1153.558217199985,1153.558776800055,1153.5702324000886,1153.5702324000886,1153.5702324000886,1154.3430495000212,10,1,[0.772414100007154],[0.7724224999547005],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,249,9,20,space,0.11517050000838935,None,10,1,[1.2245814999332651],[1.2245938999112695],20,9,249,6,1154.3581106000347,,1154.3433189999778,1154.3581106000347,1155.3580876999767,1155.3580876999767,1155.3580876999767,1155.4758701000828,space,0.11517050000838935,None,1155.477013100055,0.09909660008270293,0.3990382000338286,1155.8880546999862,1155.8886523999972,1155.9017393999966,1155.9017393999966,1155.9017393999966,1157.1267646000488,10,1,[1.2245814999332651],[1.2245938999112695],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,250,10,20,space,0.14135869999881834,None,1,1,[0.8216057000681758],[0.821619400056079],20,10,250,9,1157.1415122000035,,1157.1270000999793,1157.1415122000035,1158.1415231000865,1158.1415231000865,1158.1415231000865,1158.2923101000488,space,0.14135869999881834,None,1158.2935407999903,0.09932050004135817,0.3991845999844372,1158.709075700026,1158.7096506999806,1158.721047500032,1158.721047500032,1158.721047500032,1159.5430970999878,1,1,[0.8216057000681758],[0.821619400056079],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,251,11,20,space,0.053027199930511415,None,20,1,[1.2263258000602946],[1.2263386000413448],20,11,251,0,1159.558118200046,,1159.5434202000033,1159.558118200046,1160.5579195000464,1160.5579195000464,1160.5579195000464,1160.6255050000036,space,0.053027199930511415,None,1160.626249800087,0.09954780002590269,0.3994292999850586,1161.0389512000838,1161.0394143000012,1161.0494645000435,1161.0494645000435,1161.0494645000435,1162.2762018999783,20,1,[1.2263258000602946],[1.2263386000413448],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,252,0,21,space,0.32127999991644174,None,760,1,[2.384135799948126],[2.3841501999413595],21,0,252,5,1162.2913124000188,,1162.27653500007,1162.2913124000188,1163.2914960000198,1163.2914960000198,1163.2914960000198,1163.6254027000396,space,0.32127999991644174,None,1163.6262607000535,0.6991821998963133,0.9994230999145657,1164.6374414000893,1164.6378981000744,1164.6463468000293,1164.6463468000293,1164.6463468000293,1167.0308819999918,760,1,[2.384135799948126],[2.3841501999413595],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,253,1,21,space,3.8788591000484303,None,599,1,[1.3028765000635758],[1.3028874000301585],21,1,253,7,1167.0338239000412,,1167.0316179000074,1167.0338239000412,1168.0413237999892,1168.0413237999892,1168.0413237999892,1171.9249506000197,space,3.8788591000484303,None,1171.9257776000304,0.3995621999492869,0.6994720000075176,1172.6383039000211,1172.6389235000825,1172.6554734000238,1172.6554734000238,1172.6554734000238,1173.9586333000334,599,1,[1.3028765000635758],[1.3028874000301585],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,254,2,21,space,0.03315259993541986,None,100,1,[1.2542097999248654],[1.2542228999082],21,2,254,8,1173.9742867000168,,1173.9588419999927,1173.9742867000168,1174.957916000043,1174.957916000043,1174.9742923000595,1174.9916879000375,space,0.03315259993541986,None,1174.9922375000315,0.6995100999483839,0.9993918999098241,1176.005122100003,1176.0057504000142,1176.0207848000573,1176.0207848000573,1176.0207848000573,1177.2753862000536,100,1,[1.2542097999248654],[1.2542228999082],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,255,3,21,space,0.27820439997594804,None,100,1,[1.423015599953942],[1.4230290999403223],21,3,255,3,1177.2910616000881,,1177.275706400047,1177.2910616000881,1178.2909273999976,1178.2909273999976,1178.2909273999976,1178.574627700029,space,0.27820439997594804,None,1178.5756347000133,0.09971750003751367,0.3997821001103148,1178.9891717000864,1178.98977320001,1179.0030180000467,1179.0030180000467,1179.0030180000467,1180.4266260000877,100,1,[1.423015599953942],[1.4230290999403223],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,256,4,21,space,0.8577804999658838,None,400,1,[1.4250676999799907],[1.4250868000090122],21,4,256,11,1180.440786799998,,1180.4269543000264,1180.440786799998,1181.4409885000205,1181.4409885000205,1181.4409885000205,1182.3083716999972,space,0.8577804999658838,None,1182.3094787000446,0.6990746000083163,0.9991482000332326,1183.3275716999779,1183.3284652000293,1183.3503054000903,1183.3503054000903,1183.3503054000903,1184.7759855000768,400,1,[1.4250676999799907],[1.4250868000090122],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,257,5,21,space,0.2191126000834629,None,150,1,[1.6720379999605939],[1.6720506000565365],21,5,257,4,1184.7908832000103,,1184.7764310999773,1184.7908832000103,1185.7907718999777,1185.7907718999777,1185.7907718999777,1186.0247000000672,space,0.2191126000834629,None,1186.0254971000832,0.3995642000809312,0.699557000072673,1186.73858200002,1186.7391849000705,1186.7533241000492,1186.7533241000492,1186.7533241000492,1188.4257232000818,150,1,[1.6720379999605939],[1.6720506000565365],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,258,6,21,space,0.12393919995520264,None,700,1,[1.425164800020866],[1.4251766999950632],21,6,258,2,1188.4405560999876,,1188.4260123000713,1188.4405560999876,1189.4407718000002,1189.4407718000002,1189.4407718000002,1189.5747015000088,space,0.12393919995520264,None,1189.5758715000702,0.6993981000268832,0.9992340999888256,1190.5887898000656,1190.5894105000189,1190.5991816000314,1190.5991816000314,1190.5991816000314,1192.024658499984,700,1,[1.425164800020866],[1.4251766999950632],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,259,7,21,space,0.16422909998800606,None,100,1,[1.7188605000264943],[1.718878100044094],21,7,259,0,1192.0406220000004,,1192.0248571999837,1192.0406220000004,1193.024211000069,1193.024211000069,1193.0406854000175,1193.19122040004,space,0.16422909998800606,None,1193.192187000066,0.0991914999904111,0.3993603000417352,1193.6084025000455,1193.6090130000375,1193.622406300041,1193.622406300041,1193.622406300041,1195.341725000064,100,1,[1.7188605000264943],[1.718878100044094],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,260,8,21,space,0.3053692999528721,None,150,1,[2.128296499955468],[2.128311099950224],21,8,260,10,1195.3571381000802,,1195.3421646000352,1195.3571381000802,1196.3569755000062,1196.3569755000062,1196.3569755000062,1196.6745198999997,space,0.3053692999528721,None,1196.675281999982,0.39945130003616214,0.6994760000379756,1197.3861772000091,1197.3866456000833,1197.3960187999764,1197.3960187999764,1197.3960187999764,1199.524751399993,150,1,[2.128296499955468],[2.128311099950224],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
