3.0679 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.0846 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.1021 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.1075 	DATA 	Mouse:  Left button up, pos=(420,226)
3.1191 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.1352 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.1358 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'Study_word': 'book', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
3.1854 	EXP 	StudyText: autoDraw = False
3.1854 	EXP 	Studyslider: autoDraw = False
3.1854 	EXP 	StudyText: height = np.float64(0.05)
3.1854 	EXP 	StudyText: height = np.float64(0.05)
3.1854 	EXP 	StudyText: height = np.float64(0.05)
3.1854 	EXP 	StudyText: text = 'book'
3.1854 	EXP 	Studyslider: markerPos = None
3.1854 	EXP 	Studyslider: markerPos = None
3.1854 	EXP 	StudyText: autoDraw = True
3.1854 	EXP 	Studyslider: autoDraw = True
3.4528 	DATA 	Mouse: Left button down, pos=(593,213)
3.4680 	EXP 	Studyslider: markerPos = np.float64(1.6407407407407408)
3.4845 	EXP 	Studyslider: markerPos = np.float64(1.6407407407407408)
3.5013 	EXP 	Studyslider: markerPos = np.float64(1.6407407407407408)
3.5182 	EXP 	Studyslider: markerPos = np.float64(1.6407407407407408)
3.5353 	EXP 	Studyslider: markerPos = np.float64(1.6407407407407408)
3.5402 	DATA 	Mouse:  Left button up, pos=(593,213)
3.5515 	EXP 	Studyslider: markerPos = np.float64(1.6407407407407408)
3.5679 	EXP 	Studyslider: markerPos = np.float64(1.6407407407407408)
3.5689 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'Study_word': 'phone', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
3.5850 	EXP 	StudyText: autoDraw = False
3.5850 	EXP 	Studyslider: autoDraw = False
3.5850 	EXP 	StudyText: height = np.float64(0.05)
3.5850 	EXP 	StudyText: height = np.float64(0.05)
3.5850 	EXP 	StudyText: height = np.float64(0.05)
