Pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Routine_1.started,Fixation.started,Fixation.stopped,Line1.started,Line2.started,Line3.started,Line4.started,Probe.started,key_resp.started,Routine_1.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Routine_2.started,Fixation2.started,line1.started,line2.started,line3.started,line4.started,Fixation2.stopped,probe2.started,key_resp_2.started,Routine_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-50,x,56,0,14,x,1,1.40667149994988,None,,,,,14,0,56,0,,,,,131.74048160004895,,131.72244430007413,131.74048160004895,132.73880459996872,132.72398150002118,132.72398150002118,132.72398150002118,132.72398150002118,133.72142020007595,133.72142020007595,135.16147920000367,x,1,1.40667149994988,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
150,v,57,1,14,v,1,1.7070825999835506,None,,,,,14,1,57,1,,,,,135.22322280006483,,135.16204750002362,135.22322280006483,136.22163370007183,136.17399699997623,136.17399699997623,136.17399699997623,136.17399699997623,137.17180090001784,137.17180090001784,138.88944070006255,v,1,1.7070825999835506,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
50,c,58,2,14,c,1,0.5017967000603676,None,,,,,14,2,58,2,,,,,138.90681459999178,,138.89005649997853,138.90681459999178,139.90494100004435,139.8905083000427,139.8905083000427,139.8905083000427,139.8905083000427,140.9049129000632,140.9049129000632,141.42265960003715,c,1,0.5017967000603676,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-150,z,59,3,14,z,1,0.19609889993444085,None,,,,,14,3,59,3,,,,,141.44014850002714,,141.42333490005694,141.44014850002714,142.43839640007354,142.42361499997787,142.42361499997787,142.42361499997787,142.42361499997787,143.43820900004357,143.43820900004357,143.63983610004652,z,1,0.19609889993444085,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-50,x,60,0,15,x,1,0.21686939999926835,None,,,,,15,0,60,0,,,,,143.6567108000163,,143.64041680004448,143.6567108000163,144.6549287000671,144.64028609998059,144.64028609998059,144.64028609998059,144.64028609998059,145.65501350001432,145.65501350001432,145.88907560007647,x,1,0.21686939999926835,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
150,v,61,1,15,v,1,0.3509519000072032,None,,,,,15,1,61,1,,,,,145.9070826000534,,145.88980100001208,145.9070826000534,146.90500260004774,146.89016199996695,146.89016199996695,146.89016199996695,146.89016199996695,147.90481570002157,147.90481570002157,148.27245080005378,v,1,0.3509519000072032,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
50,c,62,2,15,c,1,0.5010829000966623,None,,,,,15,2,62,2,,,,,148.29007840005215,,148.2730256000068,148.29007840005215,149.28810870007146,149.27319149998948,149.27319149998948,149.27319149998948,149.27319149998948,150.28817910002545,150.28817910002545,150.80575950001366,c,1,0.5010829000966623,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-150,z,63,3,15,z,1,0.3080661999993026,None,,,,,15,3,63,3,,,,,150.8235743000405,,150.80648320005275,150.8235743000405,151.82144109997898,151.80665479996242,151.80665479996242,151.80665479996242,151.80665479996242,152.8212896999903,152.8212896999903,153.13899230002426,z,1,0.3080661999993026,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-50,x,64,0,16,x,1,0.3853751999558881,None,,,,,16,0,64,0,,,,,153.15649289998692,,153.13957400002982,153.15649289998692,154.15448250004556,154.1397622000659,154.1397622000659,154.1397622000659,154.1397622000659,155.1545208999887,155.1545208999887,155.55538020003587,x,1,0.3853751999558881,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
150,v,65,1,16,v,1,0.2909155000234023,None,,,,,16,1,65,1,,,,,155.57331000000704,,155.55629640002735,155.57331000000704,156.5712307000067,156.55638279998675,156.55638279998675,156.55638279998675,156.55638279998675,157.57078329997603,157.57078329997603,157.8721666999627,v,1,0.2909155000234023,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
50,c,66,2,16,c,1,0.6912809000350535,None,,,,,16,2,66,2,,,,,157.88951520004775,,157.873285699985,157.88951520004775,158.88775140000507,158.87337849999312,158.87337849999312,158.87337849999312,158.87337849999312,159.88803460006602,159.88803460006602,160.58839330007322,c,1,0.6912809000350535,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-150,z,67,3,16,z,1,0.2780892999144271,None,,,,,16,3,67,3,,,,,160.60609810007736,,160.58903000003193,160.60609810007736,161.60398730007,161.58945009997115,161.58945009997115,161.58945009997115,161.58945009997115,162.60386220004875,162.60386220004875,162.8878944000462,z,1,0.2780892999144271,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-50,x,68,0,17,x,1,0.2763435000088066,None,,,,,17,0,68,0,,,,,162.9060033999849,,162.88839560002089,162.9060033999849,163.90427739999723,163.88986210001167,163.88986210001167,163.88986210001167,163.88986210001167,164.88777729996946,164.88777729996946,165.17190409998875,x,1,0.2763435000088066,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
150,v,69,1,17,v,1,0.8253737000050023,None,,,,,17,1,69,1,,,,,165.18962790002115,,165.17247480002698,165.18962790002115,166.18761789996643,166.1733130000066,166.1733130000066,166.1733130000066,166.1733130000066,167.18761989998166,167.18761989998166,168.02194200002123,v,1,0.8253737000050023,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
50,c,70,2,17,x,0,0.29724629991687834,None,,,,,17,2,70,2,,,,,168.03972220001742,,168.0224881999893,168.03972220001742,169.03750920004677,169.02232850005385,169.02232850005385,169.02232850005385,169.02232850005385,170.0375689000357,170.0375689000357,170.33854060003068,x,0,0.29724629991687834,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-150,z,71,3,17,z,1,-0.0003299999516457319,None,,,,,17,3,71,3,,,,,170.35623470006976,,170.33917509997264,170.35623470006976,171.35436120000668,171.33949340006802,171.33949340006802,171.33949340006802,171.33949340006802,172.3541337000206,172.3541337000206,172.37185170000885,z,1,-0.0003299999516457319,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-50,x,72,0,18,x,1,1.054695799946785,None,,,,,18,0,72,0,,,,,172.38937830005307,,172.37250160006806,172.38937830005307,173.38751450006384,173.3724932000041,173.3724932000041,173.3724932000041,173.3724932000041,174.38742959999945,174.38742959999945,175.45511780004017,x,1,1.054695799946785,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
