Pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Routine_1.started,Fixation.started,Fixation.stopped,Line1.started,Line2.started,Line3.started,Line4.started,Probe.started,key_resp.started,Routine_1.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Routine_2.started,Fixation2.started,line1.started,line2.started,line3.started,line4.started,Fixation2.stopped,probe2.started,key_resp_2.started,Routine_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,57,1,14,v,1,0.018340300070121884,None,,,,,14,1,57,1,,,,,128.04372980003245,,128.02686760004144,128.04372980003245,129.041965899989,129.027011499973,129.027011499973,129.027011499973,129.027011499973,130.0418295999989,130.0418295999989,130.07642920000944,v,1,0.018340300070121884,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,58,2,14,c,1,0.422586299944669,None,,,,,14,2,58,2,,,,,130.09393390000332,,130.07699960004538,130.09393390000332,131.0920292000519,131.07727490004618,131.07727490004618,131.07727490004618,131.07727490004618,132.09196680004243,132.09196680004243,132.52593600004911,c,1,0.422586299944669,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,59,3,14,z,1,0.2228240999393165,None,,,,,14,3,59,3,,,,,132.54365370003507,,132.52646189997904,132.54365370003507,133.54182330006734,133.5270356000401,133.5270356000401,133.5270356000401,133.5270356000401,134.5250126000028,134.5250126000028,134.75962959998287,z,1,0.2228240999393165,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,60,0,15,x,1,0.22943249996751547,None,,,,,15,0,60,0,,,,,134.77731570007745,,134.76043999998365,134.77731570007745,135.7753420000663,135.76064540003426,135.76064540003426,135.76064540003426,135.76064540003426,136.7750675000716,136.7750675000716,137.00907130003907,x,1,0.22943249996751547,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,61,1,15,v,1,0.25290570000652224,None,,,,,15,1,61,1,,,,,137.026999099995,,137.0099315000698,137.026999099995,138.0250855999766,138.01039289997425,138.01039289997425,138.01039289997425,138.01039289997425,139.0082164000487,139.0082164000487,139.2759544000728,v,1,0.25290570000652224,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,62,2,15,c,1,0.34937369998078793,None,,,,,15,2,62,2,,,,,139.2934470999753,,139.27672139997594,139.2934470999753,140.2918719999725,140.27687529998366,140.27687529998366,140.27687529998366,140.27687529998366,141.29145020002034,141.29145020002034,141.64222330006305,c,1,0.34937369998078793,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,63,3,15,z,1,0.14768900000490248,None,,,,,15,3,63,3,,,,,141.66073620005045,,141.64304600004107,141.66073620005045,142.65827490005177,142.64331229997333,142.64331229997333,142.64331229997333,142.64331229997333,143.64231070003007,143.64231070003007,143.79226730007213,z,1,0.14768900000490248,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,64,0,16,x,1,0.22843149991240352,None,,,,,16,0,64,0,,,,,143.81055940000806,,143.7928380999947,143.81055940000806,144.80826870002784,144.7938647000119,144.7938647000119,144.7938647000119,144.7938647000119,145.7914961000206,145.7914961000206,146.0255950000137,x,1,0.22843149991240352,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,65,1,16,v,1,0.27043989999219775,None,,,,,16,1,65,1,,,,,146.04353530006483,,146.02613540005405,146.04353530006483,147.04142430005595,147.02700450003613,147.02700450003613,147.02700450003613,147.02700450003613,148.02475370001048,148.02475370001048,148.30943640007172,v,1,0.27043989999219775,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,66,2,16,c,1,0.06744300003629178,None,,,,,16,2,66,2,,,,,148.3266001000302,,148.31002229999285,148.3266001000302,149.32511870004237,149.310261500068,149.310261500068,149.310261500068,149.310261500068,150.32459490001202,150.32459490001202,150.40862970007583,c,1,0.06744300003629178,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,67,3,16,z,1,0.1900265000294894,None,,,,,16,3,67,3,,,,,150.4266053000465,,150.40916570008267,150.4266053000465,151.42454260005616,151.41013069998007,151.41013069998007,151.41013069998007,151.41013069998007,152.40815849998035,152.40815849998035,152.6087877000682,z,1,0.1900265000294894,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,68,0,17,x,1,0.3112748999847099,None,,,,,17,0,68,0,,,,,152.6269803000614,,152.6093555999687,152.6269803000614,153.62473470007535,153.61055620003026,153.61055620003026,153.61055620003026,153.61055620003026,154.60795209999196,154.60795209999196,154.92553400003817,x,1,0.3112748999847099,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,69,1,17,v,1,0.6818801000481471,None,,,,,17,1,69,1,,,,,154.94328600005247,,154.9261211999692,154.94328600005247,155.94112780003343,155.9268475000281,155.9268475000281,155.9268475000281,155.9268475000281,156.92462150007486,156.92462150007486,157.60870810004417,v,1,0.6818801000481471,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,70,2,17,c,1,0.018218300072476268,None,,,,,17,2,70,2,,,,,157.62757470004726,,157.60936060000677,157.62757470004726,158.64060599997174,158.60954800003674,158.60954800003674,158.60954800003674,158.60954800003674,159.62420610000845,159.62420610000845,159.65776009997353,c,1,0.018218300072476268,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,71,3,17,z,1,0.6375964001053944,None,,,,,17,3,71,3,,,,,159.67647469998337,,159.65802370000165,159.67647469998337,160.67521640006453,160.66016750002746,160.66016750002746,160.66016750002746,160.66016750002746,161.65788710000925,161.65788710000925,162.30862490006257,z,1,0.6375964001053944,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,72,0,18,x,1,0.3627359999809414,None,,,,,18,0,72,0,,,,,162.32637270004489,,162.3093058000086,162.32637270004489,163.32430870004464,163.3097645000089,163.3097645000089,163.3097645000089,163.3097645000089,164.32428980001714,164.32428980001714,164.69183350005187,x,1,0.3627359999809414,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,73,1,18,v,1,0.3018034000415355,None,,,,,18,1,73,1,,,,,164.70962009998038,,164.69240499997977,164.70962009998038,165.70789169997443,165.69284819997847,165.69284819997847,165.69284819997847,165.69284819997847,166.7078651000047,166.7078651000047,167.0249368000077,v,1,0.3018034000415355,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,74,2,18,c,1,0.19982599990908056,None,,,,,18,2,74,2,,,,,167.04314740002155,,167.0255120000802,167.04314740002155,168.04087730008177,168.0265072999755,168.0265072999755,168.0265072999755,168.0265072999755,169.02443550003227,169.02443550003227,169.2416790999705,c,1,0.19982599990908056,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,75,3,18,z,1,0.18647209997288883,None,,,,,18,3,75,3,,,,,169.26016469998285,,169.24221719999332,169.26016469998285,170.25757590006106,170.24299330008216,170.24299330008216,170.24299330008216,170.24299330008216,171.24168320000172,171.24168320000172,171.4415442000609,z,1,0.18647209997288883,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,76,0,19,x,1,0.3766843999037519,None,,,,,19,0,76,0,,,,,171.4596180000808,,171.4421145999804,171.4596180000808,172.45758559997194,172.44277040008456,172.44277040008456,172.44277040008456,172.44277040008456,173.44075930002145,173.44075930002145,173.82537430000957,x,1,0.3766843999037519,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,77,1,19,v,1,0.13435039995238185,None,,,,,19,1,77,1,,,,,173.84252559999004,,173.82599350006785,173.84252559999004,174.84126820007805,174.8258618999971,174.8258618999971,174.8258618999971,174.8258618999971,175.84075900004245,175.84075900004245,175.99212599999737,v,1,0.13435039995238185,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,78,2,19,c,1,0.8803192999912426,None,,,,,19,2,78,2,,,,,176.00958209997043,,175.9928417999763,176.00958209997043,177.00789910007734,176.99288490007166,176.99288490007166,176.99288490007166,176.99288490007166,178.00732460001018,178.00732460001018,178.891514500021,c,1,0.8803192999912426,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,79,3,19,z,1,0.44422629999462515,None,,,,,19,3,79,3,,,,,178.90928580006585,,178.89230459998362,178.90928580006585,179.90723390004132,179.8927838000236,179.8927838000236,179.8927838000236,179.8927838000236,180.90751380007714,180.90751380007714,181.35848459997214,z,1,0.44422629999462515,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,80,0,20,x,1,0.31270949996542186,None,,,,,20,0,80,0,,,,,181.37590940005612,,181.35927350004204,181.37590940005612,182.37394070008304,182.35920419998,182.35920419998,182.35920419998,182.35920419998,183.37388890003785,183.37388890003785,183.69210700003896,x,1,0.31270949996542186,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,81,1,20,v,1,0.04764140001498163,None,,,,,20,1,81,1,,,,,183.70907610002905,,183.69295930000953,183.70907610002905,184.70717890001833,184.69192870007828,184.69192870007828,184.69192870007828,184.69192870007828,185.70672270003706,185.70672270003706,185.75716649997048,v,1,0.04764140001498163,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,82,2,20,c,1,0.0347103999229148,None,,,,,20,2,82,2,,,,,185.77547019999474,,185.7575693000108,185.77547019999474,186.77329799998552,186.75901979999617,186.75901979999617,186.75901979999617,186.75901979999617,187.7571926000528,187.7571926000528,187.80742780002765,c,1,0.0347103999229148,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,83,3,20,z,1,0.2230783998966217,None,,,,,20,3,83,3,,,,,187.8259808999719,,187.80794890003745,187.8259808999719,188.84019680006895,188.80818950000685,188.80818950000685,188.80818950000685,188.80818950000685,189.80656310007907,189.80656310007907,190.0417173000751,z,1,0.2230783998966217,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,84,0,21,x,1,0.6444754999829456,None,,,,,21,0,84,0,,,,,190.0587102000136,,190.04229160002433,190.0587102000136,191.05686840007547,191.0426322000567,191.0426322000567,191.0426322000567,191.0426322000567,192.0572114000097,192.0572114000097,192.70776879996993,x,1,0.6444754999829456,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,85,1,21,v,1,0.19755579996854067,None,,,,,21,1,85,1,,,,,192.7259321999736,,192.70835159998387,192.7259321999736,193.72370189998765,193.70896930003073,193.70896930003073,193.70896930003073,193.70896930003073,194.72326640004758,194.72326640004758,194.92438890004996,v,1,0.19755579996854067,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,86,2,21,c,1,0.12471770006231964,None,,,,,21,2,86,2,,,,,194.94218560005538,,194.92493660002947,194.94218560005538,195.9400699000107,195.92574079998303,195.92574079998303,195.92574079998303,195.92574079998303,196.92396380007267,196.92396380007267,197.05780970002525,c,1,0.12471770006231964,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,87,3,21,z,1,0.03827869996894151,None,,,,,21,3,87,3,,,,,197.07581780001055,,197.05840350000653,197.07581780001055,198.07336939999368,198.0591486999765,198.0591486999765,198.0591486999765,198.0591486999765,199.05672690004576,199.05672690004576,199.1076584000839,z,1,0.03827869996894151,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,88,0,22,x,1,0.17988559999503195,None,,,,,22,0,88,0,,,,,199.12595390004572,,199.10827500000596,199.12595390004572,200.1235082000494,200.1087269000709,200.1087269000709,200.1087269000709,200.1087269000709,201.12367980007548,201.12367980007548,201.30725160008296,x,1,0.17988559999503195,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,89,1,22,v,1,0.10126889997627586,None,,,,,22,1,89,1,,,,,201.3260081000626,,201.30793390003964,201.3260081000626,202.32318220008165,202.3084817000199,202.3084817000199,202.3084817000199,202.3084817000199,203.30716450000182,203.30716450000182,203.4242257999722,v,1,0.10126889997627586,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,90,2,22,c,1,0.2570723999524489,None,,,,,22,2,90,2,,,,,203.44234090007376,,203.42480859998614,203.44234090007376,204.44010010000784,204.42519570002332,204.42519570002332,204.42519570002332,204.42519570002332,205.43969979998656,205.43969979998656,205.70718859997578,c,1,0.2570723999524489,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,91,3,22,z,1,0.17737699998542666,None,,,,,22,3,91,3,,,,,205.72532039997168,,205.7078111000592,205.72532039997168,206.72313190007117,206.70934150007088,206.70934150007088,206.70934150007088,206.70934150007088,207.70661980006844,207.70661980006844,207.89143449999392,z,1,0.17737699998542666,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,92,0,23,x,1,0.1880606000777334,None,,,,,23,0,92,0,,,,,207.90888550004456,,207.8920242000604,207.90888550004456,208.90677720005624,208.89168330002576,208.89168330002576,208.89168330002576,208.89168330002576,209.90648430003785,209.90648430003785,210.1071850999724,x,1,0.1880606000777334,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,93,1,23,v,1,0.3250082000158727,None,,,,,23,1,93,1,,,,,210.12561600003392,,210.10774770006537,210.12561600003392,211.12297939998098,211.10852920007892,211.10852920007892,211.10852920007892,211.10852920007892,212.10636009997688,212.10636009997688,212.44031920004636,v,1,0.3250082000158727,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,94,2,23,c,1,0.13830059999600053,None,,,,,23,2,94,2,,,,,212.45817390002776,,212.44088450004347,212.45817390002776,213.4564199000597,213.4417214000132,213.4417214000132,213.4417214000132,213.4417214000132,214.4395838000346,214.4395838000346,214.59047619998455,c,1,0.13830059999600053,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,95,3,23,z,1,0.05414689995814115,None,,,,,23,3,95,3,,,,,214.60793669999111,,214.5910060000606,214.60793669999111,215.60629770008381,215.5924935999792,215.5924935999792,215.5924935999792,215.5924935999792,216.60622790001798,216.60622790001798,216.6741301000584,z,1,0.05414689995814115,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,96,0,24,x,1,0.364208500017412,None,,,,,24,0,96,0,,,,,216.6915395000251,,216.67465020006057,216.6915395000251,217.69016970007215,217.67530240002088,217.67530240002088,217.67530240002088,217.67530240002088,218.67289510008413,218.67289510008413,219.04008840001188,x,1,0.364208500017412,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,97,1,24,v,1,0.1629245999502018,None,,,,,24,1,97,1,,,,,219.0581899000099,,219.04063679999672,219.0581899000099,220.05623099999502,220.04131870006677,220.04131870006677,220.04131870006677,220.04131870006677,221.03917640005238,221.03917640005238,221.20678220002446,v,1,0.1629245999502018,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,98,2,24,c,1,0.08401069999672472,None,,,,,24,2,98,2,,,,,221.22458689997438,,221.20732150005642,221.22458689997438,222.2227147000376,222.2084285999881,222.2084285999881,222.2084285999881,222.2084285999881,223.2059720000252,223.2059720000252,223.30731990002096,c,1,0.08401069999672472,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,99,3,24,z,1,0.2511672000400722,None,,,,,24,3,99,3,,,,,223.32486410008278,,223.30789950001054,223.32486410008278,224.32308250002097,224.3081591000082,224.3081591000082,224.3081591000082,224.3081591000082,225.32281370006967,225.32281370006967,225.59025820007082,z,1,0.2511672000400722,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,0,0,0,,,,,x,1,0.3678370000561699,None,,,,,0,0,0,0,225.63333570002578,,,,,,,,,,,,,,,,225.6279865000397,225.63333570002578,226.5910999000771,226.5910999000771,226.5910999000771,226.5910999000771,226.63931540003978,227.60764200007543,227.60764200007543,227.99001589999534,x,1,0.3678370000561699,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,1,1,0,,,,,c,1,0.6106334000360221,None,,,,,0,1,1,2,228.00789520004764,,,,,,,,,,,,,,,,227.9905759000685,228.00789520004764,228.9917637000326,228.9917637000326,228.9917637000326,228.9917637000326,229.00599870004226,229.9894256000407,229.9894256000407,230.606794500025,c,1,0.6106334000360221,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,2,2,1,,,,,c,1,0.5348917000228539,None,,,,,1,2,2,2,230.62438210006803,,,,,,,,,,,,,,,,230.60736510006245,230.62438210006803,231.60780540003907,231.60780540003907,231.60780540003907,231.60780540003907,231.62285500008147,232.6058565999847,232.6058565999847,233.15657900006045,c,1,0.5348917000228539,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,3,3,2,,,,,c,1,0.7019191000144929,None,,,,,2,3,3,2,233.17426740005612,,,,,,,,,,,,,,,,233.1574711999856,233.17426740005612,234.1574787000427,234.1574787000427,234.1574787000427,234.1574787000427,234.1722486000508,235.15560040005948,235.15560040005948,235.8731809000019,c,1,0.7019191000144929,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,4,4,0,,,,,c,0,0.6366465999744833,None,,,,,0,4,4,1,235.89119130000472,,,,,,,,,,,,,,,,235.8737438999815,235.89119130000472,236.8748060000362,236.8748060000362,236.8748060000362,236.8748060000362,236.88892380008474,237.87264409998897,237.87264409998897,238.52371740003582,c,0,0.6366465999744833,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,5,5,3,,,,,c,1,0.7431253000395373,None,,,,,3,5,5,2,238.54078040004242,,,,,,,,,,,,,,,,238.5243217999814,238.54078040004242,239.52455219998956,239.52455219998956,239.52455219998956,239.52455219998956,239.5394661000464,240.53881140006706,240.53881140006706,241.2894237000728,c,1,0.7431253000395373,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,6,6,4,,,,,c,1,0.7885302999056876,None,,,,,4,6,6,2,241.30784849997144,,,,,,,,,,,,,,,,241.28996329999063,241.30784849997144,242.29097219998948,242.29097219998948,242.29097219998948,242.29097219998948,242.30556170002092,243.2889901000308,243.2889901000308,244.08962059998885,c,1,0.7885302999056876,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,7,7,1,,,,,v,1,0.4081327000167221,None,,,,,1,7,7,1,244.1076616999926,,,,,,,,,,,,,,,,244.09017149999272,244.1076616999926,245.09059959999286,245.09059959999286,245.09059959999286,245.09059959999286,245.10508630005643,246.08880969998427,246.08880969998427,246.50665150000714,v,1,0.4081327000167221,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,8,8,1,,,,,x,1,0.41216830001212656,None,,,,,1,8,8,0,246.5243362999754,,,,,,,,,,,,,,,,246.50722610007506,246.5243362999754,247.50738720002118,247.50738720002118,247.50738720002118,247.50738720002118,247.52196480007842,248.5219925000565,248.5219925000565,248.939589500078,x,1,0.41216830001212656,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,9,9,5,,,,,c,1,0.5037146999966353,None,,,,,5,9,9,2,248.95732420007698,,,,,,,,,,,,,,,,248.9404831000138,248.95732420007698,249.94096909998916,249.94096909998916,249.94096909998916,249.94096909998916,249.9559433000395,250.93874470004812,250.93874470004812,251.45596509997267,c,1,0.5037146999966353,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,10,10,2,,,,,c,0,0.4805629000766203,None,,,,,2,10,10,1,251.47394749999512,,,,,,,,,,,,,,,,251.45651060005184,251.47394749999512,252.45788620004896,252.45788620004896,252.45788620004896,252.45788620004896,252.47194249997847,253.45533340005204,253.45533340005204,253.9397556000622,c,0,0.4805629000766203,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,11,11,6,,,,,c,1,1.2890453999862075,None,,,,,6,11,11,2,253.95712769997772,,,,,,,,,,,,,,,,253.94034630001988,253.95712769997772,254.94063750002533,254.94063750002533,254.94063750002533,254.94063750002533,254.95603300002404,255.9552625999786,255.9552625999786,257.25593480002135,c,1,1.2890453999862075,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,12,12,3,,,,,v,1,0.3939962999429554,None,,,,,3,12,12,1,257.27347780007403,,,,,,,,,,,,,,,,257.25648099998944,257.27347780007403,258.2576946000336,258.2576946000336,258.2576946000336,258.2576946000336,258.2717134000268,259.2552975000581,259.2552975000581,259.6564633999951,v,1,0.3939962999429554,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,13,13,0,,,,,z,1,0.42960689996834844,None,,,,,0,13,13,3,259.6737885000184,,,,,,,,,,,,,,,,259.6570261999732,259.6737885000184,260.6572458000155,260.6572458000155,260.6572458000155,260.6572458000155,260.67233510001097,261.67191340005957,261.67191340005957,262.1062116000103,z,1,0.42960689996834844,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,14,14,1,,,,,z,1,0.47231960005592555,None,,,,,1,14,14,3,262.12389100005385,,,,,,,,,,,,,,,,262.1069790000329,262.12389100005385,263.10685980005655,263.10685980005655,263.10685980005655,263.10685980005655,263.12198860000353,264.1216189999832,264.1216189999832,264.6062198000727,z,1,0.47231960005592555,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,15,15,2,,,,,z,0,0.3845745000289753,None,,,,,2,15,15,0,264.62364990008064,,,,,,,,,,,,,,,,264.60702980007045,264.62364990008064,265.60663519997615,265.60663519997615,265.60663519997615,265.60663519997615,265.6215959000401,266.6216184999794,266.6216184999794,267.02278510003816,z,0,0.3845745000289753,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,16,16,3,,,,,x,1,0.5083298999816179,None,,,,,3,16,16,0,267.03990820003673,,,,,,,,,,,,,,,,267.0234508999856,267.03990820003673,268.02335819997825,268.02335819997825,268.02335819997825,268.02335819997825,268.03857620002236,269.03786599996965,269.03786599996965,269.5560580000747,x,1,0.5083298999816179,None,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
