Pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Routine_1.started,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp.started,Routine_1.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Routine_2.started,Fixation2.started,line1.started,line2.started,line3.started,line4.started,Fixation2.stopped,probe2.started,key_resp_2.started,Routine_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,57,1,14,v,1,0.1692322000162676,None,,,,,14,1,57,1,,,,,128.1998384000035,,128.1821418000618,128.1998384000035,129.18254569999408,129.18254569999408,129.18254569999408,129.18254569999408,129.19744100002572,130.1974905000534,130.1974905000534,130.3813744999934,v,1,0.1692322000162676,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,58,2,14,c,1,0.007312500034458935,None,,,,,14,2,58,2,,,,,130.3995159000624,,130.38205590005964,130.3995159000624,131.3833235000493,131.3833235000493,131.3833235000493,131.3833235000493,131.39733449998312,132.38094119995367,132.38094119995367,132.3980203999672,c,1,0.007312500034458935,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,59,3,14,z,1,0.07323429989628494,None,,,,,14,3,59,3,,,,,132.41596090001985,,132.39856670005247,132.41596090001985,133.39944129996002,133.39944129996002,133.39944129996002,133.39944129996002,133.41406239999924,134.4139432000229,134.4139432000229,134.4980385999661,z,1,0.07323429989628494,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,60,0,15,x,1,0.3025758999865502,None,,,,,15,0,60,0,,,,,134.5159765999997,,134.49863869999535,134.5159765999997,135.4991470000241,135.4991470000241,135.4991470000241,135.4991470000241,135.51397089997772,136.51381390006281,136.51381390006281,136.83213560003787,x,1,0.3025758999865502,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,61,1,15,v,1,0.26338070002384484,None,,,,,15,1,61,1,,,,,136.84904620004818,,136.83274109999184,136.84904620004818,137.8322624999564,137.8322624999564,137.8322624999564,137.8322624999564,137.84720650000963,138.847338499967,138.847338499967,139.11470459995326,v,1,0.26338070002384484,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,62,2,15,c,1,0.5138351999921724,None,,,,,15,2,62,2,,,,,139.13250920001883,,139.11523060000036,139.13250920001883,140.11555580003187,140.11555580003187,140.11555580003187,140.11555580003187,140.1306078999769,141.1138869000133,141.1138869000133,141.63132649997715,c,1,0.5138351999921724,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,63,3,15,z,1,0.2722810000414029,None,,,,,15,3,63,3,,,,,141.64913030003663,,141.63193819997832,141.64913030003663,142.63203700003214,142.63203700003214,142.63203700003214,142.63203700003214,142.64712610002607,143.64711999997962,143.64711999997962,143.9311017000582,z,1,0.2722810000414029,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,64,0,16,x,1,0.04909560002852231,None,,,,,16,0,64,0,,,,,143.94870149996132,,143.9316894999938,143.94870149996132,144.9319384000264,144.9319384000264,144.9319384000264,144.9319384000264,144.94709090003744,145.9478824000107,145.9478824000107,145.99824420001823,x,1,0.04909560002852231,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,65,1,16,v,1,0.2110497000394389,None,,,,,16,1,65,1,,,,,146.0155421999516,,145.9988751000492,146.0155421999516,146.99883070006035,146.99883070006035,146.99883070006035,146.99883070006035,147.01374359999318,148.01358230004553,148.01358230004553,148.23168700002134,v,1,0.2110497000394389,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,66,2,16,c,1,0.13120199996046722,None,,,,,16,2,66,2,,,,,148.24867120001,,148.23232499998994,148.24867120001,149.23287599999458,149.23287599999458,149.23287599999458,149.23287599999458,149.24685720005073,150.24687260005157,150.24687260005157,150.38072909996845,c,1,0.13120199996046722,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,67,3,16,z,1,0.17374080000445247,None,,,,,16,3,67,3,,,,,150.39881100005005,,150.38126499997452,150.39881100005005,151.38199659995735,151.38199659995735,151.38199659995735,151.38199659995735,151.39695850003045,152.3801401000237,152.3801401000237,152.56435030000284,z,1,0.17374080000445247,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,68,0,17,x,1,0.0010719000129029155,None,,,,,17,0,68,0,,,,,152.58215240004938,,152.56490840006154,152.58215240004938,153.56509749998804,153.56509749998804,153.56509749998804,153.56509749998804,153.5802111000521,154.5637308000587,154.5637308000587,154.58071050001308,x,1,0.0010719000129029155,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,69,1,17,v,1,0.2832361999899149,None,,,,,17,1,69,1,,,,,154.59857440006454,,154.58136029995512,154.59857440006454,155.5817402000539,155.5817402000539,155.5817402000539,155.5817402000539,155.59689909999724,156.5799228999531,156.5799228999531,156.86465520004276,v,1,0.2832361999899149,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,70,2,17,c,1,0.32229919999372214,None,,,,,17,2,70,2,,,,,156.881750700064,,156.86530920001678,156.881750700064,157.86549949995242,157.86549949995242,157.86549949995242,157.86549949995242,157.87997989996802,158.88041780004278,158.88041780004278,159.2149633000372,c,1,0.32229919999372214,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,71,3,17,z,1,0.14544029999524355,None,,,,,17,3,71,3,,,,,159.2316152000567,,159.2155668999767,159.2316152000567,160.21536420006305,160.21536420006305,160.21536420006305,160.21536420006305,160.22995579999406,161.22985210001934,161.22985210001934,161.38103359995876,z,1,0.14544029999524355,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,72,0,18,x,1,0.29946460004430264,None,,,,,18,0,72,0,,,,,161.39884609996807,,161.38176140002906,161.39884609996807,162.38211780006532,162.38211780006532,162.38211780006532,162.38211780006532,162.39708739996422,163.3798170000082,163.3798170000082,163.68036310002208,x,1,0.29946460004430264,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,73,1,18,v,1,0.415724900085479,None,,,,,18,1,73,1,,,,,163.69902539998293,,163.6809757000301,163.69902539998293,164.6815439000493,164.6815439000493,164.6815439000493,164.6815439000493,164.69681680004578,165.67948789999355,165.67948789999355,166.09781649999786,v,1,0.415724900085479,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,74,2,18,c,1,0.7829195000231266,None,,,,,18,2,74,2,,,,,166.1148662000196,,166.0983785999706,166.1148662000196,167.09838270000182,167.09838270000182,167.09838270000182,167.09838270000182,167.11301860003732,168.1128902999917,168.1128902999917,168.89706540002953,c,1,0.7829195000231266,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,75,3,18,z,1,0.04107670008670539,None,,,,,18,3,75,3,,,,,168.91486370004714,,168.89764900004957,168.91486370004714,169.89861539995763,169.89861539995763,169.89861539995763,169.89861539995763,169.9129218000453,170.9130418000277,170.9130418000277,170.96391849999782,z,1,0.04107670008670539,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,76,0,19,x,1,0.19852780003566295,None,,,,,19,0,76,0,,,,,170.9814663999714,,170.9644859000109,170.9814663999714,171.9650893000653,171.9650893000653,171.9650893000653,171.9650893000653,171.9798851000378,172.97949940001126,172.97949940001126,173.18015250004828,x,1,0.19852780003566295,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,77,1,19,v,1,0.6212842999957502,None,,,,,19,1,77,1,,,,,173.19820069998968,,173.18077990005258,173.19820069998968,174.18173379998188,174.18173379998188,174.18173379998188,174.18173379998188,174.1962517000502,175.18010350002442,175.18010350002442,175.8138145999983,v,1,0.6212842999957502,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,78,2,19,c,1,0.2504035000456497,None,,,,,19,2,78,2,,,,,175.83133229997475,,175.81436249997932,175.83133229997475,176.81486879999284,176.81486879999284,176.81486879999284,176.81486879999284,176.8295122999698,177.82942079997156,177.82942079997156,178.09690969996154,c,1,0.2504035000456497,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,79,3,19,z,1,0.22404700005427003,None,,,,,19,3,79,3,,,,,178.11552069999743,,178.09760169999208,178.11552069999743,179.0978911999846,179.0978911999846,179.0978911999846,179.0978911999846,179.11315390001982,180.1128716999665,180.1128716999665,180.3467399000656,z,1,0.22404700005427003,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,80,0,20,x,1,0.14887260005343705,None,,,,,20,0,80,0,,,,,180.36469159997068,,180.34726750000846,180.36469159997068,181.34775129996706,181.34775129996706,181.34775129996706,181.34775129996706,181.36276990000624,182.36282939999364,182.36282939999364,182.51379560003988,x,1,0.14887260005343705,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,81,1,20,v,1,0.23832780006341636,None,,,,,20,1,81,1,,,,,182.5311560999835,,182.5144411000656,182.5311560999835,183.51484279998112,183.51484279998112,183.51484279998112,183.51484279998112,183.52925819996744,184.5293071999913,184.5293071999913,184.7797956999857,v,1,0.23832780006341636,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,82,2,20,c,1,0.47909380006603897,None,,,,,20,2,82,2,,,,,184.7976900000358,,184.78041230002418,184.7976900000358,185.78200220002327,185.78200220002327,185.78200220002327,185.78200220002327,185.79576979996637,186.77950119995512,186.77950119995512,187.26334710000083,c,1,0.47909380006603897,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,83,3,20,z,1,0.2055889000184834,None,,,,,20,3,83,3,,,,,187.28111270000227,,187.26392779999878,187.28111270000227,188.26431890006643,188.26431890006643,188.26431890006643,188.26431890006643,188.27929850004148,189.26194640004542,189.26194640004542,189.4787821000209,z,1,0.2055889000184834,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,84,0,21,x,1,0.319277000031434,None,,,,,21,0,84,0,,,,,189.49735880002845,,189.47908940003254,189.49735880002845,190.48089829995297,190.48089829995297,190.48089829995297,190.48089829995297,190.4958383999765,191.47904510004446,191.47904510004446,191.81318529997952,x,1,0.319277000031434,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,85,1,21,v,1,0.06868659995961934,None,,,,,21,1,85,1,,,,,191.83054380002432,,191.81363730004523,191.83054380002432,192.81472210003994,192.81472210003994,192.81472210003994,192.81472210003994,192.8289756999584,193.82875149999745,193.82875149999745,193.91303709999193,v,1,0.06868659995961934,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,86,2,21,c,1,0.0781439000274986,None,,,,,21,2,86,2,,,,,193.9308505000081,,193.91339350002818,193.9308505000081,194.91389630001504,194.91389630001504,194.91389630001504,194.91389630001504,194.9291495999787,195.91218370001297,195.91218370001297,195.99667709995992,c,1,0.0781439000274986,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,87,3,21,z,1,0.20368210005108267,None,,,,,21,3,87,3,,,,,196.0140553000383,,195.9973170000594,196.0140553000383,196.9975782999536,196.9975782999536,196.9975782999536,196.9975782999536,197.01232500001788,198.01231959997676,198.01231959997676,198.22963249997701,z,1,0.20368210005108267,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,88,0,22,x,1,0.13530319998972118,None,,,,,22,0,88,0,,,,,198.24736839998513,,198.23018920002505,198.24736839998513,199.23045749997254,199.23045749997254,199.23045749997254,199.23045749997254,199.2450719999615,200.24514050001744,200.24514050001744,200.39576159999706,x,1,0.13530319998972118,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,89,1,22,v,1,0.22192749998066574,None,,,,,22,1,89,1,,,,,200.41351460001897,,200.3960499999812,200.41351460001897,201.397225099965,201.397225099965,201.397225099965,201.397225099965,201.4116848000558,202.39532929996494,202.39532929996494,202.62911630002782,v,1,0.22192749998066574,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,90,2,22,c,1,0.26473699999041855,None,,,,,22,2,90,2,,,,,202.6471431000391,,202.62964010005817,202.6471431000391,203.6306254999945,203.6306254999945,203.6306254999945,203.6306254999945,203.64585760002956,204.62856330000795,204.62856330000795,204.89610270003323,c,1,0.26473699999041855,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,91,3,22,z,1,0.14692650001961738,None,,,,,22,3,91,3,,,,,204.9140109999571,,204.89672690001316,204.9140109999571,205.89758260000963,205.89758260000963,205.89758260000963,205.89758260000963,205.91200240002945,206.91222409997135,206.91222409997135,207.06283359997906,z,1,0.14692650001961738,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,92,0,23,x,1,0.3245243999408558,None,,,,,23,0,92,0,,,,,207.0809733000351,,207.06336150004063,207.0809733000351,208.06392320001032,208.06392320001032,208.06392320001032,208.06392320001032,208.07858760003,209.07855179999024,209.07855179999024,209.4128834999865,x,1,0.3245243999408558,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,93,1,23,v,1,0.015484499977901578,None,,,,,23,1,93,1,,,,,209.43046790000517,,209.41346569999587,209.43046790000517,210.41392109997105,210.41392109997105,210.41392109997105,210.41392109997105,210.4285392999882,211.42853070003912,211.42853070003912,211.4462069000583,v,1,0.015484499977901578,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,94,2,23,c,1,0.09901780006475747,None,,,,,23,2,94,2,,,,,211.4638950000517,,211.44685419998132,211.4638950000517,212.44726749998517,212.44726749998517,212.44726749998517,212.44726749998517,212.46202069998253,213.44547410006635,213.44547410006635,213.54603119997773,c,1,0.09901780006475747,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,95,3,23,z,1,0.2611880999756977,None,,,,,23,3,95,3,,,,,213.56379839999136,,213.54668729996774,213.56379839999136,214.54716780001763,214.54716780001763,214.54716780001763,214.54716780001763,214.56197010003962,215.5453770000022,215.5453770000022,215.81267530005425,z,1,0.2611880999756977,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,96,0,24,z,0,0.2966640000231564,None,,,,,24,0,96,0,,,,,215.83044839999638,,215.8132803000044,215.83044839999638,216.81387479999103,216.81387479999103,216.81387479999103,216.81387479999103,216.82858199998736,217.81200110004283,217.81200110004283,218.11249660002068,z,0,0.2966640000231564,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,97,1,24,v,1,0.922995200031437,None,,,,,24,1,97,1,,,,,218.13014460005797,,218.11306859995238,218.13014460005797,219.11325910000596,219.11325910000596,219.11325910000596,219.11325910000596,219.12794829998165,220.12846919998992,220.12846919998992,221.0625418999698,v,1,0.922995200031437,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,98,2,24,c,1,0.36246570001821965,None,,,,,24,2,98,2,,,,,221.08010799996555,,221.06325000000652,221.08010799996555,222.06323410000186,222.06323410000186,222.06323410000186,222.06323410000186,222.0778976000147,223.06182409997564,223.06182409997564,223.42885809997097,c,1,0.36246570001821965,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,99,3,24,z,1,0.4613219000166282,None,,,,,24,3,99,3,,,,,223.44670119998045,,223.4294192000525,223.44670119998045,224.43002109997906,224.43002109997906,224.43002109997906,224.43002109997906,224.4451172000263,225.42834660003427,225.42834660003427,225.8956033999566,z,1,0.4613219000166282,None,,,,,,,,,,,,,,,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,0,0,0,,,,,z,1,0.4263352000853047,None,,,,,0,0,0,3,225.9158521000063,,,,,,,,,,,,,,,,225.9096070000669,225.9158521000063,226.8968044000212,226.8968044000212,226.8968044000212,226.8968044000212,226.92828049999662,227.89509390003514,227.89509390003514,228.32892360002734,z,1,0.4263352000853047,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,1,1,1,,,,,z,1,0.6839087000116706,None,,,,,1,1,1,3,228.34684250003193,,,,,,,,,,,,,,,,228.32948299997952,228.34684250003193,229.32964160002302,229.32964160002302,229.32964160002302,229.32964160002302,229.3449977999553,230.34484999999404,230.34484999999404,231.0453519000439,z,1,0.6839087000116706,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,2,2,0,,,,,v,1,0.7376021000090986,None,,,,,0,2,2,1,231.0633277000161,,,,,,,,,,,,,,,,231.0459889000049,231.0633277000161,232.04659649997484,232.04659649997484,232.04659649997484,232.04659649997484,232.0615559000289,233.04501720005646,233.04501720005646,233.79563980002422,v,1,0.7376021000090986,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,3,3,0,,,,,x,1,1.2148209000006318,None,,,,,0,3,3,0,233.8136111999629,,,,,,,,,,,,,,,,233.79631889995653,233.8136111999629,234.79651470005047,234.79651470005047,234.79651470005047,234.79651470005047,234.81161990005057,235.81146890006494,235.81146890006494,237.02862440003082,x,1,1.2148209000006318,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,4,4,2,,,,,z,1,0.47455769998487085,None,,,,,2,4,4,3,237.04650219995528,,,,,,,,,,,,,,,,237.0292480000062,237.04650219995528,238.02949079999235,238.02949079999235,238.02949079999235,238.02949079999235,238.04444990004413,239.0278933000518,239.0278933000518,239.51209950004704,z,1,0.47455769998487085,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,5,5,3,,,,,z,1,0.5710948000196368,None,,,,,3,5,5,3,239.52955079998355,,,,,,,,,,,,,,,,239.51276800001506,239.52955079998355,240.51304089999758,240.51304089999758,240.51304089999758,240.51304089999758,240.52785820001736,241.5113849999616,241.5113849999616,242.09491590003017,z,1,0.5710948000196368,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,6,6,1,,,,,x,1,0.5044083999237046,None,,,,,1,6,6,0,242.11285469995346,,,,,,,,,,,,,,,,242.09563280001748,242.11285469995346,243.09635580005124,243.09635580005124,243.09635580005124,243.09635580005124,243.1111219000304,244.09435909998138,244.09435909998138,244.61191540001892,x,1,0.5044083999237046,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-150,z,7,7,4,,,,,z,1,0.4950241999467835,None,,,,,4,7,7,3,244.62928100000136,,,,,,,,,,,,,,,,244.6125663999701,244.62928100000136,245.61304159997962,245.61304159997962,245.61304159997962,245.61304159997962,245.62755109998398,246.61121180001646,246.61121180001646,247.1121694999747,z,1,0.4950241999467835,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,8,8,0,,,,,v,0,0.7280799000291154,None,,,,,0,8,8,2,247.12938090006355,,,,,,,,,,,,,,,,247.11284179997165,247.12938090006355,248.11288040003274,248.11288040003274,248.11288040003274,248.11288040003274,248.12763130001258,249.12717320001684,249.12717320001684,249.86164660006762,v,0,0.7280799000291154,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
150,v,9,9,1,,,,,v,1,0.6347163999453187,None,,,,,1,9,9,1,249.879684500047,,,,,,,,,,,,,,,,249.86244589998387,249.879684500047,250.86282080004457,250.86282080004457,250.86282080004457,250.86282080004457,250.87801510002464,251.87709760002326,251.87709760002326,252.52755190001335,v,1,0.6347163999453187,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,10,10,1,,,,,c,1,0.5315109000075608,None,,,,,1,10,10,2,252.5458828000119,,,,,,,,,,,,,,,,252.52799329999834,252.5458828000119,253.52936280006543,253.52936280006543,253.52936280006543,253.52936280006543,253.54366480000317,254.526907499996,254.526907499996,255.0606601999607,c,1,0.5315109000075608,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,11,11,2,,,,,x,1,0.34611519996542484,None,,,,,2,11,11,0,255.07878310000524,,,,,,,,,,,,,,,,255.06102120003197,255.07878310000524,256.0621264000656,256.0621264000656,256.0621264000656,256.0621264000656,256.07703180005774,257.06051490001846,257.06051490001846,257.41108810005244,x,1,0.34611519996542484,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,12,12,2,,,,,c,1,0.6086288000224158,None,,,,,2,12,12,2,257.42887439997867,,,,,,,,,,,,,,,,257.4115578000201,257.42887439997867,258.41236690001097,258.41236690001097,258.41236690001097,258.41236690001097,258.4269006999675,259.4101789999986,259.4101789999986,260.02715760003775,c,1,0.6086288000224158,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,13,13,3,,,,,c,1,0.4977011000737548,None,,,,,3,13,13,2,260.04546609998215,,,,,,,,,,,,,,,,260.0275270000566,260.04546609998215,261.02859280002303,261.02859280002303,261.02859280002303,261.02859280002303,261.0436180999968,262.02678479999304,262.02678479999304,262.52696050005034,c,1,0.4977011000737548,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,14,14,4,,,,,c,1,0.42112399998586625,None,,,,,4,14,14,2,262.54510420002043,,,,,,,,,,,,,,,,262.52736790000927,262.54510420002043,263.52913090004586,263.52913090004586,263.52913090004586,263.52913090004586,263.5434068000177,264.52656490006484,264.52656490006484,264.96060440002475,c,1,0.42112399998586625,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
-50,x,15,15,3,,,,,x,1,0.4116272000828758,None,,,,,3,15,15,0,264.97912809997797,,,,,,,,,,,,,,,,264.96128719998524,264.97912809997797,265.9618413000135,265.9618413000135,265.9618413000135,265.9618413000135,265.97655200003646,266.9598518999992,266.9598518999992,267.3772512000287,x,1,0.4116272000828758,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
50,c,16,16,5,,,,,c,1,0.6834217000287026,None,,,,,5,16,16,2,267.3950805000495,,,,,,,,,,,,,,,,267.37770670000464,267.3950805000495,268.37889910000376,268.37889910000376,268.37889910000376,268.37889910000376,268.39323960000183,269.37632170005236,269.37632170005236,270.06043549999595,c,1,0.6834217000287026,None,P004,001,19,2025-10-03_16h25.44.879,MotorSequence,,2025.1.1,59.99671218307543,2025-10-03 16h25.57.980716 +0530,
